card_id,name,variant,set,rarity,artist,subtype,national_dex_numbers,supertype,release_date,price_source,purchase_url,tcgplayer_market,tcgplayer_low,tcgplayer_mid,tcgplayer_high,tcgplayer_holofoil_market,tcgplayer_reverse_holofoil_market,tcgplayer_1st_edition_normal_market,tcgplayer_1st_edition_holofoil_market,other_tcgplayer_variants_json,cardmarket_average_sell_price_usd,cardmarket_low_price_usd,cardmarket_trend_price_usd,cardmarket_reverse_holo_sell_usd,cardmarket_avg1_usd,cardmarket_avg7_usd,cardmarket_avg30_usd,cardmarket_reverse_holo_avg1_usd,cardmarket_reverse_holo_avg7_usd,cardmarket_reverse_holo_avg30_usd,eur_usd_rate_used,date
xy12-52,Mewtwo-EX,holofoil,Evolutions,Rare Holo EX,Eske Yoshinob,Basic|EX,150,Pokémon,2016/11/02,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/xy12-52,8.56,6.25,10.5600004196167,50.0,,,,,,8.8208,2.273400068283081,8.2183,0.0,6.513299942016602,6.6383,8.5821,5.6835,6.9111,6.8429,1.1367,2026-07-28
dp3-60,Quagsire,normal,Secret Wonders,Uncommon,Sumiyoshi Kizuki,Stage 1,195,Pokémon,2007/11/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/dp3-60,2.64,2.25,4.46999979019165,32.70000076293945,,12.39,,,,0.6934,0.045499999076128006,0.557,3.1032,0.6251999735832214,0.7048,0.5911,0.216,2.7963,2.6371,1.1367,2026-07-28
base6-52,Magikarp,normal,Legendary Collection,Uncommon,Mitsuhiro Arita,Basic,129,Pokémon,2002/05/24,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/base6-52,7.5,2.7899999618530273,3.8299999237060547,57.20000076293945,,699.99,,,,2.5235,0.3977999985218048,2.9213,182.5768,4.18310022354126,3.4328,2.7394,150.6128,177.1888,115.1591,1.1367,2026-07-28
sm3-54,Croagunk,normal,Burning Shadows,Common,Naoki Saito,Basic,453,Pokémon,2017/08/05,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sm3-54,0.17,0.019999999552965164,0.20000000298023224,19.979999542236328,,0.34,,,,0.0455,0.022700000554323196,0.0455,0.1705,0.022700000554323196,0.0455,0.0568,0.2387,0.1705,0.216,1.1367,2026-07-28
ex16-50,Duskull,normal,Power Keepers,Common,Ken Sugimori,Basic,355,Pokémon,2007/02/02,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex16-50,0.41,0.10000000149011612,0.30000001192092896,19.979999542236328,,17.25,,,,0.1705,0.022700000554323196,0.4206,3.9102,0.022700000554323196,0.3296,0.1819,4.2626,3.9671,4.149,1.1367,2026-07-28
ex7-56,Grimer,normal,Team Rocket Returns,Common,Aya Kusube,Basic,88,Pokémon,2004/11/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex7-56,2.79,1.4900000095367432,2.7699999809265137,98.26000213623047,,54.73,,,,0.8184,0.0908999964594841,1.2845,55.1072,1.3981000185012817,1.2731,0.9321,7.3886,22.95,16.2662,1.1367,2026-07-28
pl1-58,Octillery,normal,Platinum,Uncommon,Midori Harada,Stage 1,224,Pokémon,2009/02/11,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/pl1-58,0.43,0.25,0.47999998927116394,18.959999084472656,,1.68,,,,0.3183,0.022700000554323196,0.3183,0.8298,0.3409999907016754,0.2955,0.2955,0.2842,0.8184,1.0344,1.1367,2026-07-28
base1-59,Poliwag,normal,Base,Common,Ken Sugimori,Basic,60,Pokémon,1999/01/09,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/base1-59,0.74,0.15000000596046448,0.6200000047683716,9999.0,,,,,,24.2117,3.0123000144958496,11.3556,0.0,4.262599945068359,18.3577,14.1974,0.0,0.0,0.0,1.1367,2026-07-28
swsh3-52,Toxapex,normal,Darkness Ablaze,Uncommon,Masakazu Fukuda,Stage 1,748,Pokémon,2020/08/14,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/swsh3-52,0.06,0.009999999776482582,0.20000000298023224,25.06999969482422,,0.2,,,,0.1137,0.022700000554323196,0.1023,0.2387,0.045499999076128006,0.1023,0.1023,0.2273,0.2387,0.2614,1.1367,2026-07-28
xy11-61,Weavile,normal,Steam Siege,Rare,kawayoo,Stage 1,461,Pokémon,2016/08/03,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/xy11-61,0.38,0.10000000149011612,0.3799999952316284,19.979999542236328,,0.66,,,,0.4319,0.0568000003695488,0.4206,0.773,0.2160000056028366,0.4433,0.466,1.0799,0.8298,1.0003,1.1367,2026-07-28
dp7-50,Shelgon,normal,Stormfront,Uncommon,Tomokazu Komiya,Stage 1,372,Pokémon,2008/11/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/dp7-50,2.04,1.100000023841858,2.4100000858306885,50.0,,7.19,,,,0.3751,0.022700000554323196,1.3754,1.1822,7.956900119781494,1.0571,0.6025,0.557,2.3871,2.137,1.1367,2026-07-28
ex11-57,Bagon δ,normal,Delta Species,Common,Masakazu Fukuda,Basic,371,Pokémon,2005/10/31,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex11-57,0.56,0.15000000596046448,0.550000011920929,19.979999542236328,,16.5,,,,0.3296,0.022700000554323196,0.3069,11.708,0.2842000126838684,0.3524,0.3524,7.8319,9.7074,7.6159,1.1367,2026-07-28
pl4-59,Charmander,normal,Arceus,Common,Suwama Chiaki,Basic,4,Pokémon,2009/11/04,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/pl4-59,3.08,0.9599999785423279,1.3799999952316284,19.979999542236328,,80.59,,,,0.5229,0.0568000003695488,0.7957,20.3469,1.2503999471664429,0.7843,0.5684,5.6835,19.1079,15.2886,1.1367,2026-07-28
col1-58,Hitmonlee,normal,Call of Legends,Common,Kouki Saitou,Basic,106,Pokémon,2011/02/09,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/col1-58,0.48,0.07999999821186066,0.3700000047683716,6.989999771118164,,6.91,,,,0.3637,0.022700000554323196,0.2273,13.3335,0.0568000003695488,0.2501,0.341,10.7987,7.5022,5.8654,1.1367,2026-07-28
hgss4-56,Aron,normal,HS—Triumphant,Common,Kagemaru Himeno,Basic,304,Pokémon,2010/11/03,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/hgss4-56,0.59,0.23000000417232513,0.4399999976158142,18.18000030517578,,14.89,,,,0.3524,0.022700000554323196,0.4206,1.9779,0.4433000087738037,0.4092,0.3637,1.1367,2.012,1.5004,1.1367,2026-07-28
bw2-50,Roggenrola,normal,Emerging Powers,Common,Masakazu Fukuda,Basic,524,Pokémon,2011/08/31,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/bw2-50,0.25,0.07999999821186066,0.25,17.920000076293945,,1.71,,,,0.125,0.022700000554323196,0.1137,0.682,0.0568000003695488,0.1023,0.1137,1.023,0.8184,0.7957,1.1367,2026-07-28
neo1-51,Togepi,unlimited,Neo Genesis,Uncommon,Naoyo Kimura,Basic,175,Pokémon,2000/12/16,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/neo1-51,8.4,5.0,8.479999542236328,78.19999694824219,,,,,"{""1stEdition"": {""low"": 14.66, ""mid"": 34.81, ""high"": 267.67, ""market"": 32.8, ""directLow"": 49.99}}",4.8423,0.1137000024318695,4.615,0.0,2.216599941253662,5.8767,4.74,0.1364,0.9207,0.9207,1.1367,2026-07-28
sm2-54,Gothitelle,normal,Guardians Rising,Rare,Mitsuhiro Arita,Stage 2,576,Pokémon,2017/05/05,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sm2-54,0.3,0.10000000149011612,0.3100000023841858,2.309999942779541,,0.46,,,,0.2046,0.022700000554323196,0.2046,0.4547,0.022700000554323196,0.1819,0.2273,0.6479,0.4774,0.4433,1.1367,2026-07-28
sm8-54,Slowpoke,normal,Lost Thunder,Common,Tomokazu Komiya,Basic,79,Pokémon,2018/11/02,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sm8-54,4.01,1.75,3.799999952316284,96.91000366210938,,21.59,,,,0.5115,0.022700000554323196,0.5115,4.6605,0.2500999867916107,0.2614,0.4206,1.9892,4.6946,3.4101,1.1367,2026-07-28
sm12-60,Swanna,normal,Cosmic Eclipse,Rare,Yukiko Baba,Stage 1,581,Pokémon,2019/11/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sm12-60,0.28,0.07999999821186066,0.2800000011920929,19.979999542236328,,0.51,,,,0.1819,0.022700000554323196,0.2728,0.6252,0.3296000063419342,0.2614,0.216,0.5684,0.5001,0.7048,1.1367,2026-07-28
ex9-57,Numel,normal,Emerald,Common,Midori Harada,Basic,322,Pokémon,2005/05/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex9-57,1.13,0.5,1.25,2.990000009536743,,60.45,,,,0.3865,0.022700000554323196,0.3865,6.6156,0.2273000031709671,0.5342,0.466,4.5241,7.3658,6.5247,1.1367,2026-07-28
sm9-60,Tentacool,normal,Team Up,Common,Ken Sugimori,Basic,72,Pokémon,2019/02/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sm9-60,0.18,0.03999999910593033,0.20000000298023224,19.979999542236328,,0.34,,,,0.0796,0.022700000554323196,0.0909,0.2955,0.1137000024318695,0.0682,0.0796,0.216,0.3183,0.4092,1.1367,2026-07-28
base5-53,Dratini,unlimited,Team Rocket,Common,Kagemaru Himeno,Basic,147,Pokémon,2000/04/24,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/base5-53,1.36,0.30000001192092896,1.0,17.559999465942383,,,,,"{""1stEdition"": {""low"": 0.75, ""mid"": 3.81, ""high"": 99.99, ""market"": 4.0, ""directLow"": 4.49}}",1.7846,0.022700000554323196,1.3413,0.0,0.5910999774932861,1.3981,1.5118,0.8525,0.466,0.466,1.1367,2026-07-28
xy9-50,Drowzee,normal,BREAKpoint,Common,Shigenori Negishi,Basic,96,Pokémon,2016/02/03,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/xy9-50,0.06,0.029999999329447746,0.20000000298023224,1000.0,,0.42,,,,0.0909,0.022700000554323196,0.0568,0.3524,0.0568000003695488,0.0682,0.0909,0.4547,0.3524,0.4206,1.1367,2026-07-28
hgss2-57,Onix,normal,HS—Unleashed,Common,Masakazu Fukuda,Basic,95,Pokémon,2010/05/12,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/hgss2-57,0.29,0.07000000029802322,0.3199999928474426,19.979999542236328,,2.19,,,,0.2387,0.022700000554323196,0.1137,3.1259,0.022700000554323196,0.1137,0.1932,0.5001,1.5232,1.2504,1.1367,2026-07-28
xy5-59,Electrike,normal,Primal Clash,Common,Sumiyoshi Kizuki,Basic,309,Pokémon,2015/02/04,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/xy5-59,0.2,0.05000000074505806,0.20999999344348907,18.420000076293945,,0.6,,,,0.1705,0.022700000554323196,0.1478,0.4547,0.022700000554323196,0.2273,0.125,0.341,0.3069,0.4206,1.1367,2026-07-28
dp1-60,Rhydon,normal,Diamond & Pearl,Uncommon,Naoyo Kimura,Stage 1,112,Pokémon,2007/05/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/dp1-60,0.64,0.20000000298023224,0.6399999856948853,19.979999542236328,,3.34,,,,0.2046,0.0568000003695488,0.5797,0.5115,0.3977999985218048,0.6934,0.3637,0.5342,1.1026,1.3754,1.1367,2026-07-28
dp6-54,Exeggutor,normal,Legends Awakened,Uncommon,Ken Sugimori,Stage 1,103,Pokémon,2008/08/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/dp6-54,0.49,0.27000001072883606,0.5,2.490000009536743,,2.2,,,,0.5342,0.0568000003695488,0.4888,0.9094,0.3409999907016754,0.3524,0.4433,1.3527,1.6596,1.6368,1.1367,2026-07-28
xy7-59,Sliggoo,normal,Ancient Origins,Uncommon,Midori Harada,Stage 1,705,Pokémon,2015/08/12,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/xy7-59,0.23,0.05999999865889549,0.23000000417232513,1000.0,,0.63,,,,0.1819,0.022700000554323196,0.1137,0.4092,0.1704999953508377,0.1478,0.216,0.2842,0.3865,0.4774,1.1367,2026-07-28
sm35-48,Purrloin,normal,Shining Legends,Common,Naoyo Kimura,Basic,509,Pokémon,2017/10/06,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sm35-48,0.19,0.019999999552965164,0.20000000298023224,19.979999542236328,,0.35,,,,0.0568,0.022700000554323196,0.0796,0.341,0.1137000024318695,0.0682,0.0682,0.1137,0.3069,0.3069,1.1367,2026-07-28
xyp-XY48,Meowstic,holofoil,XY Black Star Promos,Promo,kirisAki,Stage 1,678,Pokémon,2013/10/12,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/xyp-XY48,7.45,4.289999961853027,10.420000076293945,77.69999694824219,,,,,,6.1495,2.273400068283081,5.4789,0.0,3.9784998893737793,5.4789,5.7403,4.2399,3.0464,3.3192,1.1367,2026-07-28
sm115-58,Jessie & James,holofoil,Hidden Fates,Rare Holo,Megumi Mizutani,Supporter,,Trainer,2019/08/23,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sm115-58,2.11,1.100000023841858,2.200000047683716,28.0,,4.01,,,,1.0117,0.2273000031709671,0.7389,2.6371,0.4205999970436096,1.023,0.898,4.4559,2.1029,2.1143,1.1367,2026-07-28
sm7-58,Swalot,normal,Celestial Storm,Uncommon,Yuka Morii,Stage 1,317,Pokémon,2018/08/03,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sm7-58,1.45,1.25,1.600000023841858,19.979999542236328,,3.83,,,,0.3978,0.022700000554323196,0.4547,0.5684,0.3183000087738037,0.5229,0.4092,0.5684,0.4206,0.5797,1.1367,2026-07-28
sm75-56,Swablu,normal,Dragon Majesty,Common,Yukiko Baba,Basic,333,Pokémon,2018/09/07,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sm75-56,0.3,0.10000000149011612,0.28999999165534973,19.979999542236328,,1.21,,,,0.2387,0.022700000554323196,0.2728,0.9548,1.1367000341415405,0.2614,0.2046,2.262,0.9321,0.9889,1.1367,2026-07-28
hgss1-64,Girafarig,normal,HeartGold & SoulSilver,Common,Miki Tanaka,Basic,203,Pokémon,2010/02/10,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/hgss1-64,1.68,0.3499999940395355,0.8899999856948853,19.979999542236328,,10.0,,,,0.1932,0.022700000554323196,0.1932,0.1137,0.0681999996304512,0.1932,0.2501,0.1137,1.58,1.6027,1.1367,2026-07-28
swsh4-54,Zebstrika,normal,Vivid Voltage,Uncommon,0313,Stage 1,523,Pokémon,2020/11/13,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/swsh4-54,0.03,0.009999999776482582,0.15000000596046448,25.049999237060547,,0.14,,,,0.0455,0.022700000554323196,0.0455,0.1932,0.022700000554323196,0.0341,0.0455,0.3296,0.2842,0.2501,1.1367,2026-07-28
bw9-58,Nidoking,normal,Plasma Freeze,Rare,Shin Nagasawa,Stage 2,34,Pokémon,2013/05/08,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/bw9-58,3.36,1.25,3.799999952316284,42.0,,17.06,,,,1.9779,0.022700000554323196,1.7846,0.0,4.546800136566162,2.137,1.6027,17.0505,8.8663,5.6039,1.1367,2026-07-28
pl3-53,Carnivine,normal,Supreme Victors,Uncommon,Satoshi Ohta,Basic,455,Pokémon,2009/08/19,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/pl3-53,0.45,0.23999999463558197,0.4699999988079071,19.979999542236328,,1.55,,,,0.216,0.045499999076128006,0.3069,0.682,0.6251999735832214,0.2614,0.4206,0.4547,0.898,0.773,1.1367,2026-07-28
ex3-58,Horsea,normal,Dragon,Common,Midori Harada,Basic,116,Pokémon,2003/11/24,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex3-58,0.63,0.25,0.6299999952316284,19.979999542236328,,30.99,,,,0.2728,0.0340999998152256,0.2501,2.603,0.0568000003695488,0.2728,0.2614,1.0799,2.1143,3.1487,1.1367,2026-07-28
g1-44,Graveler,normal,Generations,Uncommon,Naoyo Kimura,Stage 1,75,Pokémon,2016/02/22,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/g1-44,0.34,0.10000000149011612,0.30000001192092896,19.979999542236328,,0.53,,,,0.216,0.022700000554323196,0.2501,1.2163,0.3409999907016754,0.2387,0.1932,1.1367,1.4436,0.898,1.1367,2026-07-28
ex4-59,Team Magma's Aron,normal,Team Magma vs Team Aqua,Common,Katsura Tabata,Basic,304,Pokémon,2004/03/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex4-59,1.21,0.5,1.2000000476837158,21.260000228881836,,15.66,,,,0.4319,0.0568000003695488,0.6366,1.1367,0.0908999964594841,0.7161,0.4433,1.1367,3.5465,2.9441,1.1367,2026-07-28
xy6-55,Bagon,normal,Roaring Skies,Common,kirisAki,Basic,371,Pokémon,2015/05/06,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/xy6-55,0.18,0.03999999910593033,0.20000000298023224,19.979999542236328,,0.34,,,,0.1023,0.022700000554323196,0.0909,0.6138,0.022700000554323196,0.1023,0.0909,0.341,0.5456,0.4206,1.1367,2026-07-28
ex6-54,Bulbasaur,normal,FireRed & LeafGreen,Common,Atsuko Nishida,Basic,1,Pokémon,2004/09/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex6-54,15.93,9.109999656677246,15.699999809265137,198.94000244140625,,137.5,,,,2.5235,0.5684000253677368,2.7281,15.8797,0.9661999940872192,2.91,3.4328,125.037,50.9696,39.2048,1.1367,2026-07-28
ex14-55,Lotad,normal,Crystal Guardians,Common,Aya Kusube,Basic,270,Pokémon,2006/08/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex14-55,0.88,0.1899999976158142,0.75,19.979999542236328,,13.69,,,,0.4206,0.022700000554323196,0.2614,4.5695,0.045499999076128006,0.2273,0.3524,3.3533,3.7284,4.0808,1.1367,2026-07-28
bw10-62,Bagon,normal,Plasma Blast,Common,Kouki Saitou,Basic,371,Pokémon,2013/08/14,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/bw10-62,0.39,0.10000000149011612,0.30000001192092896,19.979999542236328,,0.82,,,,0.1705,0.022700000554323196,0.1364,1.1253,0.1137000024318695,0.1591,0.1705,0.2273,1.0003,0.7502,1.1367,2026-07-28
dp2-52,Happiny,normal,Mysterious Treasures,Uncommon,Yuka Morii,Basic,440,Pokémon,2007/08/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/dp2-52,8.17,6.190000057220459,9.0,139.0,,24.98,,,,0.898,0.0568000003695488,0.7502,7.5704,0.4433000087738037,0.9435,0.8639,2.5576,4.8651,4.1944,1.1367,2026-07-28
ecard1-50,Kingler,normal,Expedition Base Set,Rare,Shin-ichi Yoshida,Stage 1,99,Pokémon,2002/09/15,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ecard1-50,7.9,12.989999771118164,69.33999633789062,78.68000030517578,,16.24,,,,2.5917,0.3409999907016754,5.2288,12.1172,11.366999626159668,5.638,4.3877,45.4566,18.8351,10.6168,1.1367,2026-07-28
xy4-53,Poochyena,normal,Phantom Forces,Common,5ban Graphics,Basic,261,Pokémon,2014/11/05,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/xy4-53,0.35,0.10000000149011612,0.33000001311302185,19.979999542236328,,0.78,,,,0.9548,0.022700000554323196,0.682,0.4319,0.07959999889135361,0.3524,0.4092,0.7957,1.2845,0.7957,1.1367,2026-07-28
ex1-47,Vigoroth,normal,Ruby & Sapphire,Uncommon,Kagemaru Himeno,Stage 1,288,Pokémon,2003/07/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex1-47,1.42,0.800000011920929,1.2899999618530273,19.979999542236328,,5.71,,,,1.1367,0.022700000554323196,1.1935,0.2842,0.4205999970436096,1.3413,1.023,5.6267,3.9785,3.4669,1.1367,2026-07-28
swshp-SWSH050,Charizard V,holofoil,SWSH Black Star Promos,Promo,5ban Graphics,Basic|V,6,Pokémon,2019/11/15,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/swshp-SWSH050,11.68,9.75,14.479999542236328,500.0,,,,,,15.5046,3.2964000701904297,12.3218,0.0,12.480999946594238,17.653,14.6293,19.8468,18.244,17.8803,1.1367,2026-07-28
dp4-51,Relicanth,normal,Great Encounters,Uncommon,Ken Sugimori,Basic,369,Pokémon,2008/02/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/dp4-51,0.72,0.15000000596046448,0.6700000166893005,19.979999542236328,,3.57,,,,0.2728,0.022700000554323196,0.216,1.2617,0.1704999953508377,0.1364,0.2046,2.2734,0.9548,1.0571,1.1367,2026-07-28
xy1-58,Diglett,normal,XY,Common,Kanako Eo,Basic,50,Pokémon,2014/02/05,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/xy1-58,0.27,0.029999999329447746,0.25999999046325684,1000.0,,0.81,,,,0.1023,0.022700000554323196,0.1137,0.7616,0.1363999992609024,0.125,0.1023,0.5684,0.6593,0.6593,1.1367,2026-07-28
xy10-55,Umbreon-EX,holofoil,Fates Collide,Rare Holo EX,Ayaka Yoshida,Basic|EX,197,Pokémon,2016/05/02,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/xy10-55,76.36,28.989999771118164,75.0,398.8999938964844,,,,,,75.8406,11.366999626159668,78.5346,0.0,21.597299575805664,98.6087,49.0372,7.9569,19.9946,17.9371,1.1367,2026-07-28
sm10-48,Goldeen,normal,Unbroken Bonds,Common,Naoyo Kimura,Basic,118,Pokémon,2019/05/03,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sm10-48,0.16,0.019999999552965164,0.20000000298023224,19.979999542236328,,0.34,,,,0.0909,0.022700000554323196,0.0682,0.2046,0.0568000003695488,0.0796,0.0909,0.2273,0.2387,0.2614,1.1367,2026-07-28
ex10-58,Gloom,normal,Unseen Forces,Common,Kouki Saitou,Stage 1,44,Pokémon,2005/08/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex10-58,0.82,0.25,0.6800000071525574,19.979999542236328,,40.51,,,,0.1364,0.022700000554323196,0.4433,8.1729,0.5115000009536743,0.5229,0.2728,13.5836,8.1501,6.6156,1.1367,2026-07-28
ex5-50,Swalot,normal,Hidden Legends,Uncommon,Yuka Morii,Stage 1,317,Pokémon,2004/06/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex5-50,8.18,6.090000152587891,19.989999771118164,94.75,,15.58,,,,2.5803,0.022700000554323196,9.0254,3.501,1.4321999549865723,2.4553,5.979,3.9785,4.6264,3.4442,1.1367,2026-07-28
bw3-53,Reuniclus,normal,Noble Victories,Rare,Mizue,Stage 2,579,Pokémon,2011/11/16,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/bw3-53,0.78,0.46000000834465027,1.0,19.979999542236328,,1.87,,,,0.9207,0.1137000024318695,1.5118,1.023,6.820199966430664,1.6255,1.0117,1.023,1.239,1.7733,1.1367,2026-07-28
base3-60,Gambler,unlimited,Fossil,Common,Keiji Kinebuchi,,,Trainer,1999/10/10,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/base3-60,0.43,0.029999999329447746,0.3799999952316284,29441.259765625,,,,,"{""1stEdition"": {""low"": 0.69, ""mid"": 5.99, ""high"": 29.97, ""market"": 5.24, ""directLow"": 6.81}}",3.8761,0.022700000554323196,0.0227,0.0,1.3981000185012817,2.5348,3.8648,0.341,0.341,0.341,1.1367,2026-07-28
gym2-60,Blaine's Charmander,unlimited,Gym Challenge,Common,Ken Sugimori,Basic,4,Pokémon,2000/10/16,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/gym2-60,4.04,2.0199999809265137,3.200000047683716,32.7599983215332,,,,,"{""1stEdition"": {""low"": 11.76, ""mid"": 64.99, ""high"": 229.7, ""market"": 23.31, ""directLow"": null}}",3.933,0.5684000253677368,4.615,0.0,5.046899795532227,3.2623,3.9102,0.0,0.0,0.0,1.1367,2026-07-28
swsh35-61,Potion,normal,Champion's Path,Common,Ryo Ueda,Item,,Trainer,2020/09/25,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/swsh35-61,0.14,0.009999999776482582,0.1599999964237213,19.979999542236328,,0.2,,,,0.0455,0.022700000554323196,0.0455,0.2501,0.0568000003695488,0.0455,0.0455,0.0568,0.4206,0.2387,1.1367,2026-07-28
bw5-51,Yamask,normal,Dark Explorers,Uncommon,Aya Kusube,Basic,562,Pokémon,2012/05/09,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/bw5-51,0.38,0.1899999976158142,0.3799999952316284,19.979999542236328,,2.47,,,,0.2614,0.022700000554323196,0.3069,1.8187,0.352400004863739,0.3069,0.2046,3.4101,1.8074,1.1708,1.1367,2026-07-28
bw1-55,Solosis,normal,Black & White,Common,MAHOU,Basic,577,Pokémon,2011/04/25,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/bw1-55,0.35,0.05000000074505806,0.33000001311302185,19.979999542236328,,2.39,,,,0.1819,0.022700000554323196,0.1591,0.6252,0.1704999953508377,0.1932,0.1819,1.1367,1.4663,1.4891,1.1367,2026-07-28
sm1-55,Golbat,normal,Sun & Moon,Uncommon,Masakazu Fukuda,Stage 1,42,Pokémon,2017/02/03,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/sm1-55,0.14,0.009999999776482582,0.1899999976158142,19.979999542236328,,0.29,,,,0.1137,0.022700000554323196,0.1137,0.3978,0.045499999076128006,0.0909,0.1023,0.2501,0.3524,0.3296,1.1367,2026-07-28
swsh2-53,Barraskewda,normal,Rebel Clash,Rare,Kouki Saitou,Stage 1,847,Pokémon,2020/05/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/swsh2-53,0.2,0.07999999821186066,0.23999999463558197,19.979999542236328,,0.47,,,,0.1364,0.022700000554323196,0.1364,0.773,0.1137000024318695,0.1705,0.2501,0.4319,0.5229,0.6025,1.1367,2026-07-28
dp5-53,Buneary,normal,Majestic Dawn,Common,Kouki Saitou,Basic,427,Pokémon,2008/05/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/dp5-53,0.71,0.23999999463558197,0.6899999976158142,18.760000228881836,,2.56,,,,0.2728,0.022700000554323196,0.3751,1.8983,0.3068999946117401,0.4092,0.2955,1.0799,1.5345,0.7957,1.1367,2026-07-28
ex12-62,Sentret,normal,Legend Maker,Common,Tomokazu Komiya,Basic,161,Pokémon,2006/02/01,"tcgplayer,cardmarket",https://prices.pokemontcg.io/tcgplayer/ex12-62,1.26,0.2800000011920929,1.2200000286102295,19.979999542236328,,24.16,,,,0.7616,0.022700000554323196,0.7275,6.3087,0.5115000009536743,0.7048,0.6479,1.4209,6.1268,5.081,1.1367,2026-07-28
