card_id,name,set,rarity,release_date,source,variant,price,avg1,avg7,avg30,date
sm7-80,Regirock,Celestial Storm,Rare,2018/08/03,tcgplayer,reverseHolofoil,0.62,,,,2026-07-28
sm7-80,Regirock,Celestial Storm,Rare,2018/08/03,tcgplayer,normal,0.42,,,,2026-07-28
sm7-80,Regirock,Celestial Storm,Rare,2018/08/03,cardmarket,normal,0.49,0.5,0.33,0.33,2026-07-28
xy8-75,Sandshrew,BREAKthrough,Common,2015/11/04,tcgplayer,normal,0.24,,,,2026-07-28
xy8-75,Sandshrew,BREAKthrough,Common,2015/11/04,tcgplayer,reverseHolofoil,0.79,,,,2026-07-28
xy8-75,Sandshrew,BREAKthrough,Common,2015/11/04,cardmarket,normal,0.1,0.15,0.16,0.14,2026-07-28
ex12-83,Arcanine ex,Legend Maker,Rare Holo EX,2006/02/01,tcgplayer,holofoil,457.49,,,,2026-07-28
ex12-83,Arcanine ex,Legend Maker,Rare Holo EX,2006/02/01,cardmarket,normal,105.1,19.99,114.13,110.19,2026-07-28
ex13-80,Poochyena,Holon Phantoms,Common,2006/05/01,tcgplayer,normal,0.54,,,,2026-07-28
ex13-80,Poochyena,Holon Phantoms,Common,2006/05/01,tcgplayer,reverseHolofoil,12.45,,,,2026-07-28
ex13-80,Poochyena,Holon Phantoms,Common,2006/05/01,cardmarket,normal,0.38,1.0,0.37,0.29,2026-07-28
gym1-83,Lt. Surge's Spearow,Gym Heroes,Common,2000/08/14,tcgplayer,1stEdition,2.42,,,,2026-07-28
gym1-83,Lt. Surge's Spearow,Gym Heroes,Common,2000/08/14,tcgplayer,unlimited,0.86,,,,2026-07-28
gym1-83,Lt. Surge's Spearow,Gym Heroes,Common,2000/08/14,cardmarket,normal,0.51,0.15,0.64,0.79,2026-07-28
dp4-73,Kakuna,Great Encounters,Common,2008/02/01,tcgplayer,normal,0.27,,,,2026-07-28
dp4-73,Kakuna,Great Encounters,Common,2008/02/01,tcgplayer,reverseHolofoil,1.31,,,,2026-07-28
dp4-73,Kakuna,Great Encounters,Common,2008/02/01,cardmarket,normal,0.15,0.05,0.12,0.13,2026-07-28
sma-SV73,Kartana-GX,Hidden Fates Shiny Vault,Rare Shiny GX,2019/08/23,tcgplayer,holofoil,9.49,,,,2026-07-28
sma-SV73,Kartana-GX,Hidden Fates Shiny Vault,Rare Shiny GX,2019/08/23,cardmarket,normal,5.5,5.0,5.45,4.84,2026-07-28
sm5-79,Alolan Dugtrio,Ultra Prism,Uncommon,2018/02/02,tcgplayer,normal,0.23,,,,2026-07-28
sm5-79,Alolan Dugtrio,Ultra Prism,Uncommon,2018/02/02,tcgplayer,reverseHolofoil,0.57,,,,2026-07-28
sm5-79,Alolan Dugtrio,Ultra Prism,Uncommon,2018/02/02,cardmarket,normal,0.12,0.15,0.12,0.1,2026-07-28
swsh4-76,Whimsicott,Vivid Voltage,Rare,2020/11/13,tcgplayer,reverseHolofoil,0.34,,,,2026-07-28
swsh4-76,Whimsicott,Vivid Voltage,Rare,2020/11/13,tcgplayer,normal,0.26,,,,2026-07-28
swsh4-76,Whimsicott,Vivid Voltage,Rare,2020/11/13,cardmarket,normal,0.16,0.02,0.14,0.13,2026-07-28
dp5-78,Turtwig,Majestic Dawn,Common,2008/05/01,tcgplayer,normal,2.15,,,,2026-07-28
dp5-78,Turtwig,Majestic Dawn,Common,2008/05/01,tcgplayer,reverseHolofoil,12.11,,,,2026-07-28
dp5-78,Turtwig,Majestic Dawn,Common,2008/05/01,cardmarket,normal,0.64,0.8,0.63,0.59,2026-07-28
swsh2-75,Clefable,Rebel Clash,Rare Holo,2020/05/01,tcgplayer,reverseHolofoil,1.53,,,,2026-07-28
swsh2-75,Clefable,Rebel Clash,Rare Holo,2020/05/01,tcgplayer,holofoil,1.01,,,,2026-07-28
swsh2-75,Clefable,Rebel Clash,Rare Holo,2020/05/01,cardmarket,normal,0.47,0.3,0.5,0.67,2026-07-28
ex1-69,Shroomish,Ruby & Sapphire,Common,2003/07/01,tcgplayer,normal,0.58,,,,2026-07-28
ex1-69,Shroomish,Ruby & Sapphire,Common,2003/07/01,tcgplayer,reverseHolofoil,4.99,,,,2026-07-28
ex1-69,Shroomish,Ruby & Sapphire,Common,2003/07/01,cardmarket,normal,0.27,0.2,0.21,0.27,2026-07-28
xy3-67,Scrafty,Furious Fists,Uncommon,2014/08/13,tcgplayer,normal,0.23,,,,2026-07-28
xy3-67,Scrafty,Furious Fists,Uncommon,2014/08/13,tcgplayer,reverseHolofoil,0.9,,,,2026-07-28
xy3-67,Scrafty,Furious Fists,Uncommon,2014/08/13,cardmarket,normal,0.11,0.03,0.11,0.1,2026-07-28
xy7-81,Tyranitar Spirit Link,Ancient Origins,Uncommon,2015/08/12,tcgplayer,normal,0.17,,,,2026-07-28
xy7-81,Tyranitar Spirit Link,Ancient Origins,Uncommon,2015/08/12,tcgplayer,reverseHolofoil,0.7,,,,2026-07-28
xy7-81,Tyranitar Spirit Link,Ancient Origins,Uncommon,2015/08/12,cardmarket,normal,0.14,0.02,0.15,0.14,2026-07-28
smp-SM73,Salazzle,SM Black Star Promos,Promo,2017/02/03,tcgplayer,holofoil,5.03,,,,2026-07-28
smp-SM73,Salazzle,SM Black Star Promos,Promo,2017/02/03,cardmarket,normal,9.3,10.0,8.6,8.58,2026-07-28
bw8-79,Timburr,Plasma Storm,Common,2013/02/06,tcgplayer,normal,0.27,,,,2026-07-28
bw8-79,Timburr,Plasma Storm,Common,2013/02/06,tcgplayer,reverseHolofoil,0.48,,,,2026-07-28
bw8-79,Timburr,Plasma Storm,Common,2013/02/06,cardmarket,normal,0.22,0.1,0.25,0.16,2026-07-28
swsh3-75,Gothitelle,Darkness Ablaze,Rare,2020/08/14,tcgplayer,reverseHolofoil,0.43,,,,2026-07-28
swsh3-75,Gothitelle,Darkness Ablaze,Rare,2020/08/14,tcgplayer,normal,0.19,,,,2026-07-28
swsh3-75,Gothitelle,Darkness Ablaze,Rare,2020/08/14,cardmarket,normal,0.19,0.1,0.12,0.22,2026-07-28
ex2-73,Psyduck,Sandstorm,Common,2003/09/18,tcgplayer,normal,17.33,,,,2026-07-28
ex2-73,Psyduck,Sandstorm,Common,2003/09/18,tcgplayer,reverseHolofoil,226.56,,,,2026-07-28
ex2-73,Psyduck,Sandstorm,Common,2003/09/18,cardmarket,normal,4.15,2.88,3.44,3.33,2026-07-28
g1-68,Pokémon Center Lady,Generations,Uncommon,2016/02/22,tcgplayer,normal,0.31,,,,2026-07-28
g1-68,Pokémon Center Lady,Generations,Uncommon,2016/02/22,tcgplayer,reverseHolofoil,1.64,,,,2026-07-28
g1-68,Pokémon Center Lady,Generations,Uncommon,2016/02/22,cardmarket,normal,0.12,0.08,0.1,0.12,2026-07-28
ex6-77,Rattata,FireRed & LeafGreen,Common,2004/09/01,tcgplayer,normal,0.35,,,,2026-07-28
ex6-77,Rattata,FireRed & LeafGreen,Common,2004/09/01,tcgplayer,reverseHolofoil,27.25,,,,2026-07-28
ex6-77,Rattata,FireRed & LeafGreen,Common,2004/09/01,cardmarket,normal,0.19,0.4,0.17,0.43,2026-07-28
sm6-75,Rockruff,Forbidden Light,Common,2018/05/04,tcgplayer,normal,0.4,,,,2026-07-28
sm6-75,Rockruff,Forbidden Light,Common,2018/05/04,tcgplayer,reverseHolofoil,2.42,,,,2026-07-28
sm6-75,Rockruff,Forbidden Light,Common,2018/05/04,cardmarket,normal,0.18,0.05,0.2,0.15,2026-07-28
ex4-82,Team Magma Conspirator,Team Magma vs Team Aqua,Uncommon,2004/03/01,tcgplayer,normal,1.25,,,,2026-07-28
ex4-82,Team Magma Conspirator,Team Magma vs Team Aqua,Uncommon,2004/03/01,tcgplayer,reverseHolofoil,11.08,,,,2026-07-28
ex4-82,Team Magma Conspirator,Team Magma vs Team Aqua,Uncommon,2004/03/01,cardmarket,normal,0.61,0.9,0.47,0.62,2026-07-28
ex11-79,Poochyena,Delta Species,Common,2005/10/31,tcgplayer,normal,1.21,,,,2026-07-28
ex11-79,Poochyena,Delta Species,Common,2005/10/31,tcgplayer,reverseHolofoil,23.21,,,,2026-07-28
ex11-79,Poochyena,Delta Species,Common,2005/10/31,cardmarket,normal,0.44,0.09,0.23,0.51,2026-07-28
base5-77,Nightly Garbage Run,Team Rocket,Uncommon,2000/04/24,tcgplayer,1stEdition,2.78,,,,2026-07-28
base5-77,Nightly Garbage Run,Team Rocket,Uncommon,2000/04/24,tcgplayer,unlimited,2.16,,,,2026-07-28
base5-77,Nightly Garbage Run,Team Rocket,Uncommon,2000/04/24,cardmarket,normal,1.1,1.46,1.28,1.47,2026-07-28
bw1-78,Patrat,Black & White,Common,2011/04/25,tcgplayer,normal,0.2,,,,2026-07-28
bw1-78,Patrat,Black & White,Common,2011/04/25,tcgplayer,reverseHolofoil,1.98,,,,2026-07-28
bw1-78,Patrat,Black & White,Common,2011/04/25,cardmarket,normal,0.17,0.09,0.13,0.12,2026-07-28
dp4-74,Koffing,Great Encounters,Common,2008/02/01,tcgplayer,normal,1.25,,,,2026-07-28
dp4-74,Koffing,Great Encounters,Common,2008/02/01,tcgplayer,reverseHolofoil,28.16,,,,2026-07-28
dp4-74,Koffing,Great Encounters,Common,2008/02/01,cardmarket,normal,0.31,0.02,0.28,0.21,2026-07-28
xyp-XY73,Rayquaza-EX,XY Black Star Promos,Promo,2013/10/12,tcgplayer,holofoil,40.25,,,,2026-07-28
xyp-XY73,Rayquaza-EX,XY Black Star Promos,Promo,2013/10/12,cardmarket,normal,14.55,19.0,15.83,15.24,2026-07-28
sm7-81,Groudon,Celestial Storm,Rare Holo,2018/08/03,tcgplayer,reverseHolofoil,4.73,,,,2026-07-28
sm7-81,Groudon,Celestial Storm,Rare Holo,2018/08/03,tcgplayer,holofoil,6.46,,,,2026-07-28
sm7-81,Groudon,Celestial Storm,Rare Holo,2018/08/03,cardmarket,normal,3.74,4.4,2.85,4.25,2026-07-28
dp6-79,Unown [V],Legends Awakened,Uncommon,2008/08/01,tcgplayer,normal,1.29,,,,2026-07-28
dp6-79,Unown [V],Legends Awakened,Uncommon,2008/08/01,tcgplayer,reverseHolofoil,6.65,,,,2026-07-28
dp6-79,Unown [V],Legends Awakened,Uncommon,2008/08/01,cardmarket,normal,1.08,1.0,0.68,0.93,2026-07-28
bw3-75,Pawniard,Noble Victories,Common,2011/11/16,tcgplayer,normal,0.29,,,,2026-07-28
bw3-75,Pawniard,Noble Victories,Common,2011/11/16,tcgplayer,reverseHolofoil,1.64,,,,2026-07-28
bw3-75,Pawniard,Noble Victories,Common,2011/11/16,cardmarket,normal,0.18,0.1,0.15,0.12,2026-07-28
col1-81,Lost World,Call of Legends,Uncommon,2011/02/09,tcgplayer,normal,0.9,,,,2026-07-28
col1-81,Lost World,Call of Legends,Uncommon,2011/02/09,tcgplayer,reverseHolofoil,10.83,,,,2026-07-28
col1-81,Lost World,Call of Legends,Uncommon,2011/02/09,cardmarket,normal,0.77,0.4,1.01,0.91,2026-07-28
xy1-82,Bisharp,XY,Rare,2014/02/05,tcgplayer,normal,0.45,,,,2026-07-28
xy1-82,Bisharp,XY,Rare,2014/02/05,tcgplayer,reverseHolofoil,0.6,,,,2026-07-28
xy1-82,Bisharp,XY,Rare,2014/02/05,cardmarket,normal,0.54,0.25,0.49,0.53,2026-07-28
bw10-87,Root Fossil Lileep,Plasma Blast,Uncommon,2013/08/14,tcgplayer,normal,0.28,,,,2026-07-28
bw10-87,Root Fossil Lileep,Plasma Blast,Uncommon,2013/08/14,tcgplayer,reverseHolofoil,0.63,,,,2026-07-28
bw10-87,Root Fossil Lileep,Plasma Blast,Uncommon,2013/08/14,cardmarket,normal,0.22,0.13,0.18,0.25,2026-07-28
dp3-86,Duskull,Secret Wonders,Common,2007/11/01,tcgplayer,normal,0.73,,,,2026-07-28
dp3-86,Duskull,Secret Wonders,Common,2007/11/01,tcgplayer,reverseHolofoil,7.84,,,,2026-07-28
dp3-86,Duskull,Secret Wonders,Common,2007/11/01,cardmarket,normal,0.18,0.34,0.27,0.25,2026-07-28
bw6-79,Lairon,Dragons Exalted,Uncommon,2012/08/15,tcgplayer,normal,0.39,,,,2026-07-28
bw6-79,Lairon,Dragons Exalted,Uncommon,2012/08/15,tcgplayer,reverseHolofoil,1.06,,,,2026-07-28
bw6-79,Lairon,Dragons Exalted,Uncommon,2012/08/15,cardmarket,normal,0.2,0.1,0.21,0.22,2026-07-28
dp7-73,Skorupi,Stormfront,Common,2008/11/01,tcgplayer,normal,0.67,,,,2026-07-28
dp7-73,Skorupi,Stormfront,Common,2008/11/01,tcgplayer,reverseHolofoil,12.0,,,,2026-07-28
dp7-73,Skorupi,Stormfront,Common,2008/11/01,cardmarket,normal,0.09,0.06,0.12,0.16,2026-07-28
ex1-70,Skitty,Ruby & Sapphire,Common,2003/07/01,tcgplayer,normal,0.81,,,,2026-07-28
ex1-70,Skitty,Ruby & Sapphire,Common,2003/07/01,tcgplayer,reverseHolofoil,6.8,,,,2026-07-28
ex1-70,Skitty,Ruby & Sapphire,Common,2003/07/01,cardmarket,normal,0.34,0.1,0.32,0.25,2026-07-28
bw4-85,Cinccino,Next Destinies,Rare Holo,2012/02/08,tcgplayer,holofoil,2.29,,,,2026-07-28
bw4-85,Cinccino,Next Destinies,Rare Holo,2012/02/08,tcgplayer,reverseHolofoil,3.03,,,,2026-07-28
bw4-85,Cinccino,Next Destinies,Rare Holo,2012/02/08,cardmarket,normal,1.2,0.79,0.97,1.29,2026-07-28
xy3-68,Pangoro,Furious Fists,Rare,2014/08/13,tcgplayer,normal,0.37,,,,2026-07-28
xy3-68,Pangoro,Furious Fists,Rare,2014/08/13,tcgplayer,reverseHolofoil,0.9,,,,2026-07-28
xy3-68,Pangoro,Furious Fists,Rare,2014/08/13,cardmarket,normal,0.56,0.25,0.53,0.45,2026-07-28
sm35-70,Warp Energy,Shining Legends,Uncommon,2017/10/06,tcgplayer,normal,0.31,,,,2026-07-28
sm35-70,Warp Energy,Shining Legends,Uncommon,2017/10/06,tcgplayer,reverseHolofoil,0.37,,,,2026-07-28
sm35-70,Warp Energy,Shining Legends,Uncommon,2017/10/06,cardmarket,normal,0.12,0.25,0.16,0.13,2026-07-28
swsh4-77,Dedenne,Vivid Voltage,Common,2020/11/13,tcgplayer,reverseHolofoil,0.55,,,,2026-07-28
swsh4-77,Dedenne,Vivid Voltage,Common,2020/11/13,tcgplayer,normal,0.38,,,,2026-07-28
swsh4-77,Dedenne,Vivid Voltage,Common,2020/11/13,cardmarket,normal,0.12,0.06,0.11,0.08,2026-07-28
swsh2-76,Natu,Rebel Clash,Common,2020/05/01,tcgplayer,reverseHolofoil,0.33,,,,2026-07-28
swsh2-76,Natu,Rebel Clash,Common,2020/05/01,tcgplayer,normal,0.06,,,,2026-07-28
swsh2-76,Natu,Rebel Clash,Common,2020/05/01,cardmarket,normal,0.05,0.02,0.05,0.05,2026-07-28
neo1-74,Snubbull,Neo Genesis,Common,2000/12/16,tcgplayer,1stEdition,2.2,,,,2026-07-28
neo1-74,Snubbull,Neo Genesis,Common,2000/12/16,tcgplayer,unlimited,0.75,,,,2026-07-28
neo1-74,Snubbull,Neo Genesis,Common,2000/12/16,cardmarket,normal,0.38,0.58,0.39,0.49,2026-07-28
bw5-74,Escavalier,Dark Explorers,Rare,2012/05/09,tcgplayer,normal,0.74,,,,2026-07-28
bw5-74,Escavalier,Dark Explorers,Rare,2012/05/09,tcgplayer,reverseHolofoil,0.85,,,,2026-07-28
bw5-74,Escavalier,Dark Explorers,Rare,2012/05/09,cardmarket,normal,0.73,0.68,0.69,0.63,2026-07-28
ex7-79,Swinub,Team Rocket Returns,Common,2004/11/01,tcgplayer,normal,4.43,,,,2026-07-28
ex7-79,Swinub,Team Rocket Returns,Common,2004/11/01,tcgplayer,reverseHolofoil,79.65,,,,2026-07-28
ex7-79,Swinub,Team Rocket Returns,Common,2004/11/01,cardmarket,normal,1.36,2.5,1.46,1.07,2026-07-28
neo2-73,Hyper Devolution Spray,Neo Discovery,Uncommon,2001/06/01,tcgplayer,1stEdition,1.89,,,,2026-07-28
neo2-73,Hyper Devolution Spray,Neo Discovery,Uncommon,2001/06/01,tcgplayer,unlimited,0.5,,,,2026-07-28
neo2-73,Hyper Devolution Spray,Neo Discovery,Uncommon,2001/06/01,cardmarket,normal,0.52,0.83,0.41,0.45,2026-07-28
sma-SV74,Stakataka-GX,Hidden Fates Shiny Vault,Rare Shiny GX,2019/08/23,tcgplayer,holofoil,13.64,,,,2026-07-28
sma-SV74,Stakataka-GX,Hidden Fates Shiny Vault,Rare Shiny GX,2019/08/23,cardmarket,normal,12.01,8.0,8.42,9.25,2026-07-28
ex3-81,Wurmple,Dragon,Common,2003/11/24,tcgplayer,normal,0.76,,,,2026-07-28
ex3-81,Wurmple,Dragon,Common,2003/11/24,tcgplayer,reverseHolofoil,5.85,,,,2026-07-28
ex3-81,Wurmple,Dragon,Common,2003/11/24,cardmarket,normal,0.36,0.14,0.29,0.28,2026-07-28
sm4-72,Wigglytuff,Crimson Invasion,Rare,2017/11/03,tcgplayer,normal,2.03,,,,2026-07-28
sm4-72,Wigglytuff,Crimson Invasion,Rare,2017/11/03,tcgplayer,reverseHolofoil,5.72,,,,2026-07-28
sm4-72,Wigglytuff,Crimson Invasion,Rare,2017/11/03,cardmarket,normal,0.37,0.2,0.35,0.33,2026-07-28
base1-82,Full Heal,Base,Uncommon,1999/01/09,tcgplayer,normal,1.81,,,,2026-07-28
base1-82,Full Heal,Base,Uncommon,1999/01/09,cardmarket,normal,12.13,3.99,6.15,7.58,2026-07-28
ecard1-73,Charmeleon,Expedition Base Set,Uncommon,2002/09/15,tcgplayer,normal,35.29,,,,2026-07-28
ecard1-73,Charmeleon,Expedition Base Set,Uncommon,2002/09/15,tcgplayer,reverseHolofoil,139.99,,,,2026-07-28
ecard1-73,Charmeleon,Expedition Base Set,Uncommon,2002/09/15,cardmarket,normal,8.89,9.9,10.95,9.67,2026-07-28
base4-80,Meowth,Base Set 2,Common,2000/02/24,tcgplayer,normal,0.72,,,,2026-07-28
base4-80,Meowth,Base Set 2,Common,2000/02/24,cardmarket,normal,0.52,1.0,0.65,0.45,2026-07-28
sm3-77,Mudbray,Burning Shadows,Common,2017/08/05,tcgplayer,normal,0.14,,,,2026-07-28
sm3-77,Mudbray,Burning Shadows,Common,2017/08/05,tcgplayer,reverseHolofoil,0.34,,,,2026-07-28
sm3-77,Mudbray,Burning Shadows,Common,2017/08/05,cardmarket,normal,0.06,0.05,0.06,0.05,2026-07-28
sm5-80,Magnemite,Ultra Prism,Common,2018/02/02,tcgplayer,reverseHolofoil,0.55,,,,2026-07-28
sm5-80,Magnemite,Ultra Prism,Common,2018/02/02,tcgplayer,normal,0.12,,,,2026-07-28
sm5-80,Magnemite,Ultra Prism,Common,2018/02/02,cardmarket,normal,0.06,0.15,0.1,0.13,2026-07-28
xy9-72,Nuzleaf,BREAKpoint,Uncommon,2016/02/03,tcgplayer,normal,0.57,,,,2026-07-28
xy9-72,Nuzleaf,BREAKpoint,Uncommon,2016/02/03,tcgplayer,reverseHolofoil,1.41,,,,2026-07-28
xy9-72,Nuzleaf,BREAKpoint,Uncommon,2016/02/03,cardmarket,normal,0.21,0.1,0.18,0.2,2026-07-28
xy7-82,Dangerous Energy,Ancient Origins,Uncommon,2015/08/12,tcgplayer,normal,0.24,,,,2026-07-28
xy7-82,Dangerous Energy,Ancient Origins,Uncommon,2015/08/12,tcgplayer,reverseHolofoil,0.4,,,,2026-07-28
xy7-82,Dangerous Energy,Ancient Origins,Uncommon,2015/08/12,cardmarket,normal,0.15,0.1,0.18,0.19,2026-07-28
ecard3-47,Buried Fossil,Skyridge,Common,2003/05/12,tcgplayer,normal,18.89,,,,2026-07-28
ecard3-47,Buried Fossil,Skyridge,Common,2003/05/12,tcgplayer,reverseHolofoil,54.99,,,,2026-07-28
ecard3-47,Buried Fossil,Skyridge,Common,2003/05/12,cardmarket,normal,6.37,6.99,5.45,5.76,2026-07-28
bw2-73,Ferrothorn,Emerging Powers,Uncommon,2011/08/31,tcgplayer,normal,0.46,,,,2026-07-28
bw2-73,Ferrothorn,Emerging Powers,Uncommon,2011/08/31,tcgplayer,reverseHolofoil,0.62,,,,2026-07-28
bw2-73,Ferrothorn,Emerging Powers,Uncommon,2011/08/31,cardmarket,normal,0.31,0.04,0.38,0.25,2026-07-28
sm11-76,Jynx,Unified Minds,Uncommon,2019/08/02,tcgplayer,reverseHolofoil,0.99,,,,2026-07-28
sm11-76,Jynx,Unified Minds,Uncommon,2019/08/02,tcgplayer,normal,0.32,,,,2026-07-28
sm11-76,Jynx,Unified Minds,Uncommon,2019/08/02,cardmarket,normal,0.12,0.12,0.1,0.17,2026-07-28
xy10-77,Snorlax,Fates Collide,Rare,2016/05/02,tcgplayer,normal,8.57,,,,2026-07-28
xy10-77,Snorlax,Fates Collide,Rare,2016/05/02,tcgplayer,reverseHolofoil,29.02,,,,2026-07-28
xy10-77,Snorlax,Fates Collide,Rare,2016/05/02,cardmarket,normal,3.28,4.25,3.42,3.82,2026-07-28
ex10-80,Curse Powder,Unseen Forces,Uncommon,2005/08/01,tcgplayer,normal,0.66,,,,2026-07-28
ex10-80,Curse Powder,Unseen Forces,Uncommon,2005/08/01,tcgplayer,reverseHolofoil,6.0,,,,2026-07-28
ex10-80,Curse Powder,Unseen Forces,Uncommon,2005/08/01,cardmarket,normal,0.9,0.95,0.86,0.74,2026-07-28
xy4-74,Hydreigon,Phantom Forces,Rare Holo,2014/11/05,tcgplayer,holofoil,1.6,,,,2026-07-28
xy4-74,Hydreigon,Phantom Forces,Rare Holo,2014/11/05,tcgplayer,reverseHolofoil,3.11,,,,2026-07-28
xy4-74,Hydreigon,Phantom Forces,Rare Holo,2014/11/05,cardmarket,normal,2.07,2.39,2.28,1.75,2026-07-28
dp1-82,Gastly,Diamond & Pearl,Common,2007/05/01,tcgplayer,normal,1.34,,,,2026-07-28
dp1-82,Gastly,Diamond & Pearl,Common,2007/05/01,tcgplayer,reverseHolofoil,8.66,,,,2026-07-28
dp1-82,Gastly,Diamond & Pearl,Common,2007/05/01,cardmarket,normal,0.33,0.54,0.18,0.31,2026-07-28
bw7-82,Makuhita,Boundaries Crossed,Common,2012/11/07,tcgplayer,normal,0.24,,,,2026-07-28
bw7-82,Makuhita,Boundaries Crossed,Common,2012/11/07,tcgplayer,reverseHolofoil,1.02,,,,2026-07-28
bw7-82,Makuhita,Boundaries Crossed,Common,2012/11/07,cardmarket,normal,0.23,0.2,0.25,0.16,2026-07-28
sm12-81,Kirlia,Cosmic Eclipse,Uncommon,2019/11/01,tcgplayer,reverseHolofoil,1.28,,,,2026-07-28
sm12-81,Kirlia,Cosmic Eclipse,Uncommon,2019/11/01,tcgplayer,normal,0.31,,,,2026-07-28
sm12-81,Kirlia,Cosmic Eclipse,Uncommon,2019/11/01,cardmarket,normal,0.15,0.35,0.2,0.17,2026-07-28
ex16-73,Energy Recycle System,Power Keepers,Uncommon,2007/02/02,tcgplayer,normal,0.56,,,,2026-07-28
ex16-73,Energy Recycle System,Power Keepers,Uncommon,2007/02/02,tcgplayer,reverseHolofoil,2.48,,,,2026-07-28
ex16-73,Energy Recycle System,Power Keepers,Uncommon,2007/02/02,cardmarket,normal,0.71,0.25,0.32,0.6,2026-07-28
xy12-76,Devolution Spray,Evolutions,Uncommon,2016/11/02,tcgplayer,normal,0.13,,,,2026-07-28
xy12-76,Devolution Spray,Evolutions,Uncommon,2016/11/02,tcgplayer,reverseHolofoil,0.53,,,,2026-07-28
xy12-76,Devolution Spray,Evolutions,Uncommon,2016/11/02,cardmarket,normal,0.1,0.04,0.11,0.09,2026-07-28
sm2-77,Minior,Guardians Rising,Rare Holo,2017/05/05,tcgplayer,holofoil,0.51,,,,2026-07-28
sm2-77,Minior,Guardians Rising,Rare Holo,2017/05/05,tcgplayer,reverseHolofoil,0.54,,,,2026-07-28
sm2-77,Minior,Guardians Rising,Rare Holo,2017/05/05,cardmarket,normal,0.54,0.35,0.53,0.55,2026-07-28
hgss3-79,Darkness Energy,HS—Undaunted,Uncommon,2010/08/18,tcgplayer,normal,0.69,,,,2026-07-28
hgss3-79,Darkness Energy,HS—Undaunted,Uncommon,2010/08/18,tcgplayer,reverseHolofoil,1.95,,,,2026-07-28
hgss3-79,Darkness Energy,HS—Undaunted,Uncommon,2010/08/18,cardmarket,normal,0.51,0.25,0.59,0.52,2026-07-28
sm75-77,Switch Raft,Dragon Majesty,Rare Secret,2018/09/07,tcgplayer,holofoil,10.7,,,,2026-07-28
sm75-77,Switch Raft,Dragon Majesty,Rare Secret,2018/09/07,cardmarket,normal,18.39,19.5,20.19,22.62,2026-07-28
sm1-77,Alolan Raticate,Sun & Moon,Uncommon,2017/02/03,tcgplayer,normal,0.16,,,,2026-07-28
sm1-77,Alolan Raticate,Sun & Moon,Uncommon,2017/02/03,tcgplayer,reverseHolofoil,0.34,,,,2026-07-28
sm1-77,Alolan Raticate,Sun & Moon,Uncommon,2017/02/03,cardmarket,normal,0.16,0.03,0.1,0.11,2026-07-28
ex15-69,Trapinch δ,Dragon Frontiers,Common,2006/11/01,tcgplayer,normal,1.19,,,,2026-07-28
ex15-69,Trapinch δ,Dragon Frontiers,Common,2006/11/01,tcgplayer,reverseHolofoil,22.95,,,,2026-07-28
ex15-69,Trapinch δ,Dragon Frontiers,Common,2006/11/01,cardmarket,normal,0.51,0.5,0.3,0.45,2026-07-28
gym2-85,Lt. Surge's Rattata,Gym Challenge,Common,2000/10/16,tcgplayer,1stEdition,2.69,,,,2026-07-28
gym2-85,Lt. Surge's Rattata,Gym Challenge,Common,2000/10/16,tcgplayer,unlimited,1.07,,,,2026-07-28
gym2-85,Lt. Surge's Rattata,Gym Challenge,Common,2000/10/16,cardmarket,normal,1.25,1.09,1.23,1.08,2026-07-28
bwp-BW70,Virizion,BW Black Star Promos,Promo,2011/03/01,tcgplayer,holofoil,4.19,,,,2026-07-28
bwp-BW70,Virizion,BW Black Star Promos,Promo,2011/03/01,cardmarket,normal,3.06,3.49,2.96,2.86,2026-07-28
ex14-77,Double Full Heal,Crystal Guardians,Uncommon,2006/08/01,tcgplayer,normal,0.34,,,,2026-07-28
ex14-77,Double Full Heal,Crystal Guardians,Uncommon,2006/08/01,tcgplayer,reverseHolofoil,3.05,,,,2026-07-28
ex14-77,Double Full Heal,Crystal Guardians,Uncommon,2006/08/01,cardmarket,normal,0.32,0.9,0.46,0.34,2026-07-28
hgss4-78,Swablu,HS—Triumphant,Common,2010/11/03,tcgplayer,normal,0.49,,,,2026-07-28
hgss4-78,Swablu,HS—Triumphant,Common,2010/11/03,tcgplayer,reverseHolofoil,3.22,,,,2026-07-28
hgss4-78,Swablu,HS—Triumphant,Common,2010/11/03,cardmarket,normal,0.34,0.49,0.41,0.25,2026-07-28
sm8-77,Flaaffy,Lost Thunder,Uncommon,2018/11/02,tcgplayer,reverseHolofoil,0.65,,,,2026-07-28
sm8-77,Flaaffy,Lost Thunder,Uncommon,2018/11/02,tcgplayer,normal,0.36,,,,2026-07-28
sm8-77,Flaaffy,Lost Thunder,Uncommon,2018/11/02,cardmarket,normal,0.09,0.1,0.06,0.1,2026-07-28
swsh1-81,Galarian Ponyta,Sword & Shield,Common,2020/02/07,tcgplayer,normal,0.31,,,,2026-07-28
swsh1-81,Galarian Ponyta,Sword & Shield,Common,2020/02/07,tcgplayer,reverseHolofoil,0.52,,,,2026-07-28
swsh1-81,Galarian Ponyta,Sword & Shield,Common,2020/02/07,cardmarket,normal,0.18,0.12,0.15,0.13,2026-07-28
ex9-80,Oran Berry,Emerald,Uncommon,2005/05/01,tcgplayer,normal,0.51,,,,2026-07-28
